method,time,outlet_concentration,mass,budget_mass,raw_mass,mass_rate,transport_rate,dirichlet_source_rate,mass_balance_residual_rate,mass_balance_relative_residual,limiter_mass_change_abs,limiter_mass_residual,min_c,max_c,raw_min_c_before_limiter,raw_max_c_before_limiter,raw_below_zero_before_limiter,raw_above_one_before_limiter
HODDPNM,5.2,0.6319470678656726,601.8051336831728,601.8051336831679,601.8051336831728,48.772557529786695,-49.40109892834273,-0.6285413985581572,-4.486184644256208e-14,4.540571709511372e-16,0.9687082117333152,-1.1368683772161603e-13,0.0013776427659563998,1.0,-0.03021052410056616,1.0400485061558722,103,106
HODDPNM,5.4,0.6471201153664727,611.1509506039399,611.1509506039347,611.1509506039399,46.72908460383553,-47.33521364177799,-0.606129037944269,-1.3223965108707936e-13,1.3968422334357261e-15,0.9669835156882982,0.0,0.0013937174550869686,1.0,-0.02680816309202223,1.0377758259483911,88,111
HODDPNM,5.6000000000000005,0.6610034115954302,620.1194722461481,620.1194722461425,620.1194722461481,44.84260821104101,-45.428010400074406,-0.5854021890349207,-4.051571361393669e-14,4.459331726959106e-16,0.9693295710332002,-1.1368683772161603e-13,0.001415389899940303,1.0,-0.02325226465505205,1.0357042498682296,78,114
HODDPNM,5.800000000000001,0.6737254308137844,628.7393577614264,628.7393577614205,628.7393577614264,43.09942757639135,-43.66562644424759,-0.5661988678579004,-5.6387186586626115e-15,6.456701893263843e-17,0.9668910523390648,0.0,0.0014298309440812272,1.0,-0.01961095006154928,1.0338287606086176,75,113
HODDPNM,6.0,0.6854373881281902,637.0362964223087,637.0362964223023,637.0362964223086,41.48469330441117,-42.03291379777326,-0.5482204933641825,8.369715510936349e-15,9.956144785969531e-17,0.958786677433409,-2.2737367544323206e-13,0.0014354759592945937,1.0,-0.017584921540001183,1.0321163359050853,64,113
HODDPNM,6.2,0.6961915206289551,645.0333943722048,645.0333943721981,645.0333943722048,39.98548974948051,-40.5168354534828,-0.5313457040033829,6.520261761067125e-14,8.046361084336067e-16,0.9501142180834,0.0,0.0014397486675368609,1.0,-0.015988019894828804,1.0305477919106454,55,117
HODDPNM,6.4,0.7061443945811715,652.7521130571397,652.7521130571325,652.7521130571397,38.59359342467428,-39.10914022073482,-0.5155467960625757,-1.537864887518614e-14,1.9661195296531108e-16,0.9403212527124655,0.0,0.001441794317799885,1.0,-0.014294194113109544,1.0291084794441128,48,116
HODDPNM,6.6000000000000005,0.7153807713880501,660.2117834421456,660.2117834421381,660.2117834421456,37.298351925029465,-37.798967617108225,-0.5006156920802287,-2.247453525366927e-14,2.972903318594423e-16,0.9274263005345347,0.0,0.0014385044178899238,1.0,-0.012794072172876678,1.0277848392552977,42,116
HODDPNM,6.800000000000001,0.7239682430634871,667.4300095939358,667.4300095939279,667.4300095939359,36.09113075895152,-36.57758618880432,-0.48645542985489926,2.4936541546949353e-14,3.408718855617272e-16,0.9133951590259829,1.1368683772161603e-13,0.0014328140618383527,1.0,-0.012227846343899168,1.026692749375438,38,117
HODDPNM,7.0,0.7319700283299432,674.4227942978735,674.4227942978654,674.4227942978735,34.963923519688365,-35.436916771465796,-0.4729932517786921,-3.9983749818006675e-14,5.64153903059102e-16,0.8981050200607106,0.0,0.0014244888019991837,1.0,-0.011551979940819721,1.0260053293622458,30,116
HODDPNM,7.2,0.7394449534838013,681.2046383920588,681.2046383920504,681.2046383920588,33.909220470926584,-34.36939481140034,-0.460174340475449,7.294273692004527e-14,1.0611582967973637e-15,0.8814227823768312,0.0,0.0014132685462045459,1.0,-0.010788295515997253,1.0253496562897277,27,115
HODDPNM,7.4,0.7464461031552864,687.788586671616,687.7885866716073,687.788586671616,32.91974139778631,-33.36769076148787,-0.44794936370332555,-4.6454376803617414e-14,6.960981677706123e-16,0.8647403458778624,-1.1368683772161603e-13,0.001401351098610653,1.0,-0.009954882493827017,1.024719798785597,27,115
HODDPNM,7.6000000000000005,0.7530193167296472,694.1864334275383,694.1864334275292,694.1864334275383,31.989233779611368,-32.4255095656502,-0.4362757860407356,-1.436825918660345e-13,2.2155795512653977e-15,0.8481939495783304,0.0,0.0013889750503670484,1.0,-0.009064190207117058,1.0241133937320612,25,115
HODDPNM,7.800000000000001,0.7592045728299065,700.4088901568982,700.4088901568888,700.4088901568982,31.112283646799597,-31.5373985248473,-0.42511487804965153,1.0870861502643159e-14,1.7234873532891465e-16,0.8327602924354095,0.0,0.0013777753222232437,1.0,-0.008244838212183947,1.0235284529976911,24,116
HODDPNM,8.0,0.765037227060997,706.4656966089997,706.4656966089899,706.4656966089997,30.284032260507274,-30.69845718739681,-0.41442492689139326,-4.038869932943001e-15,6.578294648958823e-17,0.8175124483263975,0.0,0.001366273865450959,1.0,-0.00814242291656855,1.0229639221398459,21,117
HODDPNM,8.200000000000001,0.770549059867794,712.3657175323353,712.3657175323252,712.3657175323353,29.5001046166783,-29.904282786890054,-0.40417817021361546,-1.0103528257088268e-13,1.689311248340206e-15,0.8026015613022548,0.0,0.0013547461053471665,1.0,-0.007968973221027463,1.0224161390283288,18,118
HODDPNM,8.4,0.7757565173064384,718.1170983710416,718.1170983710311,718.1170983710417,28.75690419353191,-29.151254175360698,-0.39434998183084735,1.0021909517543559e-13,1.7189499733452207e-15,0.7880720003475983,0.0,0.0013432946843651903,1.0,-0.0077320804916013825,1.0218875627130861,16,119
HODDPNM,8.6,0.7806944598483571,723.7273587950561,723.7273587950453,723.7273587950563,28.051302120073274,-28.436217932140153,-0.3849158120693841,2.303929616531697e-14,4.0510478960839046e-16,0.7732843118054706,0.0,0.0013308488672694055,1.0,-0.007439253620259343,1.0213775399374787,15,120
HODDPNM,8.8,0.7853888203020846,729.2033687036356,729.2033687036243,729.2033687036355,27.380049542896927,-27.755908679054784,-0.37585913615990596,6.013093668821856e-14,1.0832096578699379e-15,0.7595125056657264,0.0,0.0013196149738729389,1.0,-0.007098388417651051,1.0208849668913542,15,121
HODDPNM,9.0,0.7898592794280317,734.551517513039,734.5515175130273,734.551517513039,26.740744047016847,-27.107898271799186,-0.3671542247842011,-4.39572423599488e-14,8.107829297425977e-16,0.7462753894961887,0.0,0.0013088078751819824,1.0,-0.006713574287097769,1.0204088800085294,14,121
HODDPNM,9.200000000000001,0.7941230726209191,739.7776677596378,739.7776677596257,739.7776677596378,26.130751232993816,-26.489532374833196,-0.358781141840806,1.352000109089424e-14,2.551951635004846e-16,0.7332580026981076,0.0,0.0012979037916637643,1.0,-0.006291036480391104,1.0199484133752306,11,122
HODDPNM,9.4,0.798195706021052,744.887238177489,744.8872381774767,744.8872381774892,25.547852089256935,-25.898574055491906,-0.35072196623741186,-3.4142176932872026e-14,6.591516749091138e-16,0.7206379865669998,1.1368683772161603e-13,0.0012872365007388998,1.0,-0.005836320321066723,1.0195027104136247,12,122
HODDPNM,9.600000000000001,0.8020909801094631,749.8852655034418,749.8852655034293,749.885265503442,24.990136629764947,-25.33309598632931,-0.34295935656627996,-2.3507888344265204e-14,4.639758274501871e-16,0.7079698620583477,0.0,0.00127602900259241,1.0,-0.005353669619200537,1.0190698542912304,10,122
HODDPNM,9.8,0.8058213210083538,754.776406269993,754.7764062699797,754.776406269993,24.455703832755944,-24.791182648657085,-0.33547881590502787,1.573999177523211e-13,3.1745141000934655e-15,0.6956103261309177,0.0,0.0012649318681729608,1.0,-0.004839410359683403,1.018648899857578,9,122
HODDPNM,10.0,0.8093977241321747,759.5650181919232,759.5650181919098,759.5650181919234,23.943059609651982,-24.271326283380468,-0.32826667373029006,2.588749527243639e-14,5.332937922342055e-16,0.6834166571252357,1.1368683772161603e-13,0.0012537031570561857,1.0,-0.004285180522215049,1.0182399723972042,6,122
HODDPNM,10.200000000000001,0.8128300857597139,764.2551892998599,764.255189299846,764.2551892998599,23.450855539683744,-23.77216544915018,-0.3213099094686258,7.508815617895959e-14,1.579329328234177e-15,0.6712568398576197,1.1368683772161603e-13,0.0012421111809521432,1.0,-0.0036949474523357913,1.0178431005375244,4,123
HODDPNM,10.4,0.8161275651428113,768.8507609976693,768.850760997655,768.8507609976693,22.977858489047094,-23.292454807587557,-0.31459631854245673,-9.423885283244005e-16,2.0229480664643714e-17,0.6591665818808667,0.0,0.0012302281468730498,1.0,-0.003074190799430787,1.0174578783474943,3,123
HODDPNM,10.600000000000001,0.8192986334983152,773.3553412431618,773.355341243147,773.3553412431618,22.52290122746217,-22.83101541513645,-0.3081141876765322,-1.9786255966991462e-14,4.333196664102956e-16,0.6469869769629214,-1.1368683772161603e-13,0.0012177623761979656,1.0,-0.0024265792204706677,1.0170841977365943,3,123
HODDPNM,10.8,0.8223514612169466,777.7723170721215,777.7723170721063,777.7723170721215,22.084879144798606,-22.386731768224507,-0.3018526234279647,-4.413591887797441e-14,9.857606580300042e-16,0.6354334499774279,1.1368683772161603e-13,0.0012060693379828595,1.0,-0.0017557601919463862,1.0167215137533119,3,125
HODDPNM,11.0,0.8252928413533954,782.1048829312327,782.1048829312174,782.1048829312329,21.662829295556776,-21.958634284327054,-0.29580498877138955,-5.1085654803606495e-14,1.163224773957539e-15,0.6243066080546674,2.2737367544323206e-13,0.0011948007667573338,1.0,-0.001392980849773878,1.0163692749866464,3,124
HODDPNM,11.200000000000001,0.8281291645645982,786.3560506925614,786.3560506925458,786.3560506925616,21.25583880664408,-21.545800551305728,-0.28996174466406155,-8.261425397948496e-14,1.9171776370702946e-15,0.6134021830026763,-1.1368683772161603e-13,0.0011835860721292454,1.0,-0.0013460012244207273,1.0160265392779189,2,124
HODDPNM,11.4,0.8308670984899209,790.5286459581162,790.5286459581,790.5286459581163,20.862976327774163,-21.14728424633625,-0.2843079185646714,-5.231470638633606e-14,1.236913113214439e-15,0.6026338501004601,1.1368683772161603e-13,0.0011722706542138521,1.0,-0.0012741790245902286,1.0156923097378194,1,125
HODDPNM,11.600000000000001,0.8335130237036839,794.6253201037454,794.6253201037289,794.6253201037455,20.48337072814661,-20.76220595348124,-0.27883522533673377,3.872965316509269e-14,9.32696006673531e-16,0.5922015500946141,1.1368683772161603e-13,0.0011612549199568304,1.0,-0.0011794425999037458,1.01536664648452,1,126
HODDPNM,11.8,0.8360722252437829,798.6485789174551,798.6485789174382,798.6485789174551,20.116294068548655,-20.389833405123184,-0.27353933657657276,-9.147088468608455e-14,2.243051300828599e-15,0.5819180660971605,0.0,0.0011501872303501107,1.0,-0.001062985035372252,1.0150495938910449,1,127
HODDPNM,12.0,0.8385495222600682,802.6007868243473,802.6007868243299,802.6007868243473,19.761039534461133,-20.029447506824734,-0.268407972366117,8.719305659432575e-14,2.1766216108709572e-15,0.5718596304933499,0.0,0.001139228257310743,1.0,-0.0009265625820605354,1.0147410490528728,1,127
HODDPNM,12.200000000000001,0.8409496086879987,806.4841769335394,806.4841769335218,806.4841769335396,19.416950545961527,-19.68038460079555,-0.2634340548361021,6.054553559897702e-14,1.5382203353009259e-15,0.5620284664138361,0.0,0.001128394817565463,1.0,-0.0007713410570731995,1.0144407992245184,1,127
HODDPNM,12.4,0.8432768320922668,810.3008624783106,810.3008624782924,810.3008624783106,19.083427723855948,-19.342038452526186,-0.2586107286728755,-9.23649177975161e-14,2.3876727890964978e-15,0.5524192037066764,-2.2737367544323206e-13,0.0011176883434958985,1.0,-0.0005985168779264817,1.0141485856721306,1,127
HODDPNM,12.600000000000001,0.8455351907447655,814.0528466732757,814.0528466732571,814.0528466732758,18.759920974825945,-19.013852424767165,-0.25393144994371936,-2.2655271755822604e-14,5.957570104601919e-16,0.5430838482635643,0.0,0.0011072266216581442,1.0,-0.0004092169878955253,1.0138641416287777,1,128
HODDPNM,12.8,0.8477280841834869,817.7420354050058,817.7420354049866,817.7420354050057,18.445943658650208,-18.69533363283242,-0.24938997418527192,-1.6774082123305334e-13,4.486168167078231e-15,0.5339948830669528,-1.1368683772161603e-13,0.001096967344406228,1.0,-0.0002043793351572985,1.013587202309716,1,128
HODDPNM,13.0,0.8498584657915846,821.3702488588432,821.3702488588237,821.3702488588433,18.141067269187374,-18.386047660583003,-0.24498039139752933,-1.6132928326584306e-14,4.387274694487525e-16,0.5252345483900166,0.0,0.0011020513889072438,1.0,1.4974366229017282e-05,1.0133175108564483,0,130
HODDPNM,13.200000000000001,0.8519293501216321,824.9392231349314,824.9392231349115,824.9392231349314,17.84487138044085,-18.08556701973134,-0.24069563929258164,1.0312844328508319e-13,2.8511255182810735e-15,0.5166164914926417,0.0,0.001338453771343617,1.0,0.00026150268472485325,1.0130547275566943,0,130
HODDPNM,13.4,0.8539438538329059,828.4506097534161,828.4506097533961,828.4506097534163,17.556933092424742,-17.79346383083525,-0.23653073841246805,-3.248226340679672e-14,9.127582947201283e-16,0.508102964680802,0.0,0.0017944140774919508,1.0,0.0007278766620929474,1.0127982553565194,0,130
HODDPNM,13.600000000000001,0.8559049203420425,831.9059797945324,831.905979794512,831.9059797945324,17.276850205581695,-17.509332005052748,-0.23248179947335817,1.7427032039663004e-14,4.976498256653326e-16,0.49975481131002575,0.0,0.002459557799416973,1.0,0.0014035697670985346,1.012547792299736,0,130
HODDPNM,13.8,0.857815201244769,835.3068302443248,835.3068302443043,835.306830244325,17.004252248963212,-17.232796441177197,-0.22854419221578073,-1.0021497520718015e-14,2.907681743623297e-16,0.4915719225354006,0.0,0.0033245068727925688,1.0,0.0022791797378657708,1.0123032356828627,0,130
HODDPNM,14.0,0.8596770825538012,838.6545904818878,838.6545904818668,838.6545904818879,16.738801187815397,-16.96351468358513,-0.2247134957726804,1.1244911252150658e-14,3.3144402742878813e-16,0.48355188318714537,2.2737367544323206e-13,0.004380677306804822,1.0,0.0033461047321567687,1.0120645316934787,0,130
HODDPNM,14.200000000000001,0.8614927394070554,841.9506276078462,841.9506276078248,841.9506276078462,16.48018562979189,-16.701171128096487,-0.2209854983063917,-7.703560012117805e-14,2.3062933590200877e-15,0.47569114304997107,0.0,0.005620126288484922,1.0,0.00459638785918509,1.0118316305152633,0,130
HODDPNM,14.4,0.8632641820044175,845.1962507446893,845.1962507446677,845.1962507446895,16.22811568421639,-16.445471878690686,-0.21735619447616497,-4.8907492639083117e-14,1.4869592371640154e-15,0.4679857239320884,0.0,0.007035435397071375,1.0,0.0060225987727873295,1.0116044607683627,0,130
HODDPNM,14.600000000000001,0.8649932866357137,848.3927146631156,848.3927146630933,848.3927146631156,15.982319592131375,-16.196141371583717,-0.21382177945566802,5.6751478516581244e-15,1.7520061480861858e-16,0.46043155747520426,1.1368683772161603e-13,0.008619620608729965,1.0,0.0076177428363059276,1.0113829176793148,0,130
HODDPNM,14.8,0.8666818386719592,851.5412230029582,851.5412230029357,851.5412230029582,15.742541699212893,-15.952920339847271,-0.21037864063572526,-1.3809266230513373e-14,4.328131130956615e-16,0.45310455701269237,-1.1368683772161603e-13,0.010366237199954236,1.0,0.009375190964373637,1.0111668647991943,0,131
HODDPNM,15.0,0.8683315076433673,854.6429305793779,854.6429305793548,854.6429305793778,15.508537882097926,-15.715559665673837,-0.2070217835783646,-1.0041143264083452e-13,3.194650231265605e-15,0.44595646156005797,-1.1368683772161603e-13,0.012269055709070808,1.0,0.011288799634636958,1.0109560334152088,0,133
HODDPNM,15.200000000000001,0.8699438436113156,857.6989517136913,857.6989517136678,857.6989517136913,15.280105671566844,-15.483854386205927,-0.20374871464103145,-8.292368527951233e-14,2.6777468713920866e-15,0.438965719299064,1.1368683772161603e-13,0.01432207623609519,1.0,0.013352598748951446,1.0107793626801673,0,133
HODDPNM,15.4,0.871520245232387,860.7103524441085,860.7103524440847,860.7103524441085,15.05700365208611,-15.257560833764991,-0.20055718168057923,2.286799222206426e-14,7.493986906300287e-16,0.43207590324061573,0.0,0.01651941679329062,1.0,0.015560814976957722,1.0106581650400683,0,133
HODDPNM,15.600000000000001,0.8730620243374848,863.6781543100217,863.6781543099976,863.6781543100219,14.839009329567148,-15.036453589483443,-0.19744425991887027,-7.334974641559633e-14,2.4390640379088843e-15,0.425379334610626,2.2737367544323206e-13,0.018855616076727623,1.0,0.01790776724915869,1.010539191445659,0,134
HODDPNM,15.8,0.8745668701598136,866.6033614516875,866.6033614516631,866.6033614516876,14.626035708329823,-14.820442841280826,-0.19440713295302062,-1.126342942525671e-13,3.7999638559661704e-15,0.4188829688457656,-1.1368683772161603e-13,0.02132542469481654,1.0,0.020388174438394135,1.0104223903332075,0,134
HODDPNM,16.0,0.8760377094052372,869.4869803566096,869.4869803565845,869.4869803566095,14.418094524609728,-14.609537640223092,-0.19144311561621022,-5.505752104228989e-14,1.8843005986274248e-15,0.41248895337753133,0.0,0.023923540230845045,1.0,0.02299693794482595,1.0103077110615017,0,134
HODDPNM,16.2,0.8774775888799607,872.3299607128197,872.3299607127941,872.3299607128197,14.214901781050457,-14.403451471499384,-0.1885496904511993,1.1559893667301147e-13,4.012890136150423e-15,0.40619700304762185,0.0,0.02664484658153129,1.0,0.025728929537873535,1.0101951063914185,0,134
HODDPNM,16.400000000000002,0.8788878764950102,875.1331999106347,875.1331999106086,875.1331999106346,14.016195989074731,-14.201920445454938,-0.18572445638238225,-8.238158419326957e-14,2.9003677534198543e-15,0.40018204910188715,0.0,0.029484783890889148,1.0,0.02857918157383832,1.0100845301465806,0,136
HODDPNM,16.6,0.8802695639314617,877.8975293599667,877.8975293599406,877.8975293599669,13.821647246660973,-14.004611757412665,-0.18296451075283085,-5.1013013258049966e-14,1.821293376128282e-15,0.39420712379126066,0.0,0.032438389196933225,1.0,0.031543253153453826,1.0099759331349907,0,135
HODDPNM,16.8,0.8816234130175895,880.6237707347194,880.6237707346928,880.6237707347195,13.631206873764086,-13.811474849042039,-0.1802679752809932,5.505405159533794e-14,1.993054767758941e-15,0.3883214338156896,0.0,0.035500935403143856,1.0,0.03461629513808196,1.0098692727810565,0,135
HODDPNM,17.0,0.8829501602403305,883.3127299328969,883.3127299328697,883.3127299328969,13.444795990887428,-13.622429380538662,-0.1776333896538607,-8.262964965033426e-14,3.0328529274070984e-15,0.3825264924232654,0.0,0.03758279500188734,1.0,0.03670767920003051,1.009764506359745,0,135
HODDPNM,17.2,0.8842506624530279,885.9651887575927,885.9651887575652,885.9651887575928,13.262294123479705,-13.437352687009216,-0.17505856353150884,-4.483392823662058e-14,1.6682574790182144e-15,0.3768253837256461,0.0,0.03793507611507446,1.0,0.037067850529161,1.0096615921042407,0,135
HODDPNM,17.400000000000002,0.8855258846100158,888.5819034029352,888.5819034029072,888.5819034029353,13.083573226712701,-13.256114744458586,-0.17254151774871565,-8.811961577093186e-15,3.3237346488630397e-16,0.37121858108389444,1.1368683772161603e-13,0.03836344036159408,1.0,0.03750411968656432,1.009560489151536,0,135
HODDPNM,17.6,0.8867768192055772,891.163604245266,891.1636042452376,891.163604245266,12.908504211654304,-13.078584612713591,-0.17008040106137615,-2.634134230183882e-14,1.0070410171231565e-15,0.3657051490467885,0.0,0.038868939753094134,1.0,0.038017535707192344,1.0094611575839298,0,135
HODDPNM,17.8,0.888004418793627,893.7109967085844,893.7109967085556,893.7109967085844,12.736962316591871,-12.904635776372395,-0.1676734597822866,-1.2653463346556926e-13,4.902681317718314e-15,0.36028356816302454,0.0,0.03945240824911881,1.0,0.03860893081986729,1.0093635584413851,0,135
HODDPNM,18.0,0.8892095647022794,896.2247626684789,896.2247626684496,896.2247626684789,12.568829799472496,-12.73414882297126,-0.16531902350140454,3.075361146298583e-14,1.2075252099891392e-15,0.35495213452532126,0.0,0.04011447282187279,1.0,0.03927893062710524,1.0092676537144303,0,135
HODDPNM,18.2,0.8903930629482942,898.7055619630206,898.7055619629909,898.7055619630207,12.403996472709196,-12.56701196944201,-0.16301549673489094,-5.473919928444815e-15,2.177892382753659e-16,0.34970911873711014,1.1368683772161603e-13,0.04085556498073187,1.0,0.04002796528127192,1.009173406327931,0,135
HODDPNM,18.400000000000002,0.891555660236326,901.1540337903414,901.1540337903112,901.1540337903415,12.242359136604364,-12.403120489687872,-0.16076135308617212,1.2193458048814776e-13,4.915479962865506e-15,0.3445804070685188,1.1368683772161603e-13,0.04167599795859222,1.0,0.04085628098876882,1.0090807801214818,0,137
HODDPNM,18.6,0.8926980471432943,903.5707977439242,903.5707977438935,903.5707977439242,12.083819767914292,-12.242374302610823,-0.15855453469955097,-1.68662826760535e-14,6.888485133335001e-16,0.3395618537075493,0.0,0.04257590763654977,1.0,0.04176401705075953,1.0089897392137581,0,136
HODDPNM,18.8,0.8938208541338168,905.9564549370837,905.9564549370526,905.9564549370838,11.928285965797727,-12.084679359494494,-0.1563933936991191,-8.092658487779403e-14,3.348313284547557e-15,0.33459674280015944,1.1368683772161603e-13,0.04355513730620284,1.0,0.0427511465376182,1.008900248665775,0,136
HODDPNM,19.0,0.8949246807548853,908.3115897878793,908.3115897878474,908.3115897878793,11.775674253977968,-11.929952181596946,-0.1542779276232058,5.2185252646941294e-14,2.1871526328258307e-15,0.3297089898994733,0.0,0.04461344055647518,1.0,0.04381736078929476,1.0088122756225535,0,136
HODDPNM,19.200000000000003,0.8960100940957255,910.6367704583787,910.6367704583464,910.6367704583787,11.625903352497176,-11.778109968104346,-0.1522066156095155,1.3598497328182191e-14,5.772784158496644e-16,0.3248983281340535,1.1368683772161603e-13,0.045750434304326904,1.0,0.0449622719514846,1.00872578748599,0,136
HODDPNM,19.400000000000002,0.8970776322501075,912.9325494184889,912.932549418456,912.932549418489,11.478894800551416,-11.629072893651713,-0.15017809310347835,9.637212902702252e-14,4.143586075533962e-15,0.32016422461231275,-1.1368683772161603e-13,0.04696560832394626,1.0,0.04618536564052653,1.008640752441532,0,136
HODDPNM,19.6,0.8981278069601786,915.1994640005043,915.1994640004713,915.1994640005047,11.334572910079146,-11.482764014156984,-0.1481911040805325,-5.7549451315530575e-15,2.505905862237162e-16,0.3155058220319231,1.1368683772161603e-13,0.0482583342274431,1.0,0.04748601009509676,1.008557139446225,0,136
HODDPNM,19.8,0.8991611058492627,917.438036941513,917.4380369414793,917.438036941513,11.192864705043348,-11.339109174875077,-0.14624446983527378,-7.009540517466384e-14,3.090869136791124e-15,0.31092205629624825,-1.1368683772161603e-13,0.0496278743233984,1.0,0.04886346477512296,1.008474918218028,0,136
HODDPNM,20.0,0.9001779943673888,919.6487769223191,919.6487769222848,919.6487769223191,11.053699904030623,-11.198036975085095,-0.14433707105729882,6.720535586368648e-14,3.0007650453916858e-15,0.3064117610166473,0.0,0.051073390328597236,1.0,0.05031688883702736,1.0083940592225653,0,136
HODDPNM,20.200000000000003,0.9011789174708402,921.8321791040341,921.8321791039991,921.8321791040341,10.91701090857498,-11.059478746217877,-0.1424678376461364,1.0647732695545642e-13,4.813849250890507e-15,0.30197372824625224,0.0,0.05259395183106121,1.0,0.05184534946088284,1.0083145336576844,0,136
HODDPNM,20.400000000000002,0.9021643010461614,923.9887256570312,923.9887256569955,923.988725657031,10.782732764984075,-10.923368507636539,-0.14063574265476692,-6.987032480365585e-14,3.1982041416437643e-15,0.2976067375082047,-2.2737367544323206e-13,0.054188544429022045,1.0,0.0534478299276509,1.0082363134368382,0,136
HODDPNM,20.6,0.9031345531064581,926.1188862755432,926.118886275507,926.1188862755431,10.650803092559613,-10.789642890929812,-0.1388397983722071,3.078527016642241e-14,1.4266120981769852e-15,0.2933095688582613,-1.1368683772161603e-13,0.055856077508482094,1.0,0.0551232373722903,1.0081593711720296,0,136
HODDPNM,20.8,0.9040895159556911,928.2231186727554,928.2231186727187,928.2231186727554,10.52116198606086,-10.658241039577575,-0.13707905351916413,-4.5564246820006815e-14,2.1375124962367835e-15,0.2890896127689746,0.0,0.05759541320639633,1.0,0.05687041017772247,1.0080836801566926,0,137
HODDPNM,21.0,0.9050277708286892,930.3018743539803,930.3018743539434,930.3018743539806,10.393778406125875,-10.529130994071128,-0.1353525879477429,-6.185676970638099e-14,2.937410966831201e-15,0.28497136680925905,1.1368683772161603e-13,0.05940541671318531,1.0,0.05868814652739228,1.0080092141654298,0,136
HODDPNM,21.200000000000003,0.9059522283250905,932.3556107129484,932.3556107129108,932.3556107129484,10.268681794840404,-10.402341362111045,-0.1336595672742064,-8.677954188573977e-15,4.171154303866928e-16,0.28090593492640725,0.0,0.06128477844726367,1.0,0.060575254277005705,1.0079359470786113,0,136
HODDPNM,21.400000000000002,0.9068632378470123,934.3847484402106,934.3847484401726,934.3847484402107,10.145688636311547,-10.27768804943095,-0.1319994131214135,-6.704359289955164e-14,3.261608670018795e-15,0.2769006366994511,1.1368683772161603e-13,0.06323216127416455,1.0,0.06253037310420102,1.0078638544302219,0,136
HODDPNM,21.6,0.9077611075590493,936.3896990971859,936.3896990971474,936.389699097186,10.024753284877193,-10.155124444837362,-0.13037115996336635,-1.2533984267149023e-13,6.171260793125508e-15,0.2729555389888685,1.1368683772161603e-13,0.06524618821446623,1.0,0.06455212107355314,1.0077929121838174,0,136
HODDPNM,21.8,0.9086461322945734,938.3708651119678,938.3708651119289,938.3708651119678,9.905830073909101,-10.034603992090446,-0.12877391818326522,1.4020035132844555e-14,6.985843758206202e-16,0.2690704891898574,0.0,0.06732544734265747,1.0,0.06663908191333988,1.0077230968732795,0,136
HODDPNM,22.0,0.9095186005912006,940.32863984816,940.3286398481204,940.3286398481598,9.78887368096025,-9.916080544208263,-0.12720686325090208,-6.4167421376382094e-15,3.2355234051548394e-16,0.2652481803736466,-2.2737367544323206e-13,0.0694685042755071,1.0,0.06878980968179965,1.007654385592508,0,137
HODDPNM,22.200000000000003,0.910378790976125,942.2634069247058,942.2634069246658,942.2634069247058,9.67383538272884,-9.799504600920685,-0.12566921819337296,1.139279642847768e-14,5.812945088778475e-16,0.26148349619438727,0.0,0.07015191709847367,1.0,0.06947977075690592,1.007586755921392,0,137
HODDPNM,22.400000000000002,0.9112269749405487,944.1755420428835,944.175542042843,944.1755420428835,9.56067559088865,-9.684835835973828,-0.12416024508775235,3.490307001752235e-14,1.801944328672668e-15,0.25777654886951495,0.0,0.0707567371567519,1.0,0.07009103165491931,1.0075201860749468,0,137
HODDPNM,22.6,0.9120634148761663,946.0654126999539,946.0654126999129,946.0654126999539,9.449353285351663,-9.57203252187324,-0.12267923652341695,9.014533911000377e-14,4.708787757668093e-15,0.2541268030206543,-2.2737367544323206e-13,0.07140235664463486,1.0,0.07074306983980704,1.0074546547785632,0,137
HODDPNM,22.8,0.9128883638656525,947.9333782916513,947.9333782916098,947.9333782916514,9.33982795848749,-9.461053470234958,-0.12122551175063671,3.0704605524789486e-15,1.6226842825369751e-16,0.2505334288675841,0.0,0.07208863329886311,1.0,0.0714357419515375,1.0073901412676587,0,137
HODDPNM,23.0,0.913702067221292,949.7797903377943,949.7797903377525,949.7797903377945,9.232060230716002,-9.35185864479751,-0.11979841408405557,-9.892260621757742e-15,5.288927579791592e-16,0.24699557717622278,-1.1368683772161603e-13,0.07281536578397993,1.0,0.07216884563174045,1.007326625280026,0,137
HODDPNM,23.200000000000003,0.9145047696725115,951.6049927082797,951.6049927082372,951.6049927082797,9.126011852426927,-9.244409161386415,-0.11839730896288606,5.585592752210822e-14,3.0210653026591614e-15,0.24353920354417485,-1.1368683772161603e-13,0.07358236865218072,1.0,0.07294212401925675,1.0072640870427096,0,138
HODDPNM,23.400000000000002,0.9152967010284334,953.4093274070101,953.4093274069673,953.4093274070103,9.021673493652997,-9.138695067203003,-0.11702157355249823,-1.140112310116237e-13,6.237828824203373e-15,0.24013374325250023,0.0,0.07438932872382517,1.0,0.07375534050718471,1.0072025067113084,0,138
HODDPNM,23.6,0.9160780825594352,955.1931278995769,955.1931278995335,955.1931278995769,8.919002462833987,-9.034673077324221,-0.11567061449369578,-3.578734530940153e-15,1.9805556328992113e-16,0.2367774417139121,-1.1368683772161603e-13,0.07523588428885715,1.0,0.07460813495528361,1.0071418655194453,0,138
